alpha,cl,cd,cm,name,re,ma,img
12.0,1.2529,0.03719,-0.0164,NACA 3419,103000,0.0,NACA3419_sdf_103000_0.0_12.jpg
13.0,1.2673,0.04382,-0.0109,NACA 3419,103000,0.0,NACA3419_sdf_103000_0.0_13.jpg
14.0,1.2727,0.05226,-0.0072,NACA 3419,103000,0.0,NACA3419_sdf_103000_0.0_14.jpg
15.0,1.2641,0.0636,-0.0058,NACA 3419,103000,0.0,NACA3419_sdf_103000_0.0_15.jpg
-1.0,0.1908,0.01792,-0.0671,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_-1.jpg
0.0,0.292,0.01774,-0.064,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_0.jpg
1.0,0.3955,0.01797,-0.0609,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_1.jpg
2.0,0.5076,0.01864,-0.0594,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_2.jpg
3.0,0.6499,0.0196,-0.0648,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_3.jpg
4.0,0.8237,0.02061,-0.0778,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_4.jpg
5.0,0.9096,0.02139,-0.0743,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_5.jpg
6.0,0.9607,0.02242,-0.0639,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_6.jpg
7.0,1.0167,0.02374,-0.0545,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_7.jpg
8.0,1.0734,0.02527,-0.0457,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_8.jpg
9.0,1.1258,0.02717,-0.037,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_9.jpg
10.0,1.1731,0.02972,-0.029,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_10.jpg
11.0,1.2111,0.03324,-0.0215,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_11.jpg
12.0,1.2374,0.03816,-0.0149,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_12.jpg
13.0,1.2516,0.04486,-0.0095,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_13.jpg
14.0,1.2543,0.05367,-0.0059,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_14.jpg
15.0,1.2482,0.06462,-0.0044,NACA 3420,103000,0.0,NACA3420_sdf_103000_0.0_15.jpg
-1.0,0.1897,0.01846,-0.0663,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_-1.jpg
0.0,0.2874,0.01834,-0.0628,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_0.jpg
1.0,0.3885,0.01858,-0.0596,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_1.jpg
2.0,0.4953,0.01919,-0.0572,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_2.jpg
3.0,0.6215,0.02016,-0.0591,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_3.jpg
4.0,0.7771,0.02131,-0.068,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_4.jpg
5.0,0.9246,0.02231,-0.0768,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_5.jpg
6.0,0.9692,0.02317,-0.0655,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_6.jpg
7.0,1.0086,0.02443,-0.0533,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_7.jpg
8.0,1.0507,0.02602,-0.0421,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_8.jpg
9.0,1.0987,0.02812,-0.0333,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_9.jpg
10.0,1.1436,0.03088,-0.0255,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_10.jpg
11.0,1.1803,0.0346,-0.0183,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_11.jpg
12.0,1.2061,0.03967,-0.0121,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_12.jpg
13.0,1.2197,0.04651,-0.007,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_13.jpg
14.0,1.2226,0.05542,-0.0037,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_14.jpg
15.0,1.2161,0.06645,-0.0024,NACA 3421,103000,0.0,NACA3421_sdf_103000_0.0_15.jpg
-1.0,0.1814,0.01911,-0.0644,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_-1.jpg
0.0,0.2796,0.01899,-0.0612,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_0.jpg
1.0,0.3784,0.01922,-0.0577,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_1.jpg
2.0,0.479,0.0198,-0.0544,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_2.jpg
3.0,0.5923,0.02074,-0.0537,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_3.jpg
4.0,0.728,0.02194,-0.0583,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_4.jpg
5.0,0.8966,0.02321,-0.0708,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_5.jpg
6.0,0.981,0.02408,-0.0676,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_6.jpg
7.0,0.996,0.02529,-0.0513,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_7.jpg
8.0,1.0274,0.02697,-0.0387,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_8.jpg
9.0,1.0738,0.02918,-0.03,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_9.jpg
10.0,1.1193,0.03197,-0.0226,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_10.jpg
11.0,1.1594,0.03557,-0.0161,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_11.jpg
12.0,1.1902,0.04028,-0.0102,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_12.jpg
13.0,1.2102,0.04646,-0.0054,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_13.jpg
14.0,1.2169,0.05474,-0.0019,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_14.jpg
15.0,1.2116,0.06529,-0.0001,NACA 3422,103000,0.0,NACA3422_sdf_103000_0.0_15.jpg
-1.0,0.1813,0.01966,-0.0639,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_-1.jpg
0.0,0.2779,0.01957,-0.0605,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_0.jpg
1.0,0.3728,0.01982,-0.0565,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_1.jpg
2.0,0.4676,0.0204,-0.0525,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_2.jpg
3.0,0.5681,0.02132,-0.0495,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_3.jpg
4.0,0.6898,0.02255,-0.0511,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_4.jpg
5.0,0.8476,0.024,-0.061,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_5.jpg
6.0,0.9863,0.02522,-0.0685,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_6.jpg
7.0,0.9821,0.02623,-0.0492,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_7.jpg
8.0,1.0018,0.02805,-0.0351,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_8.jpg
9.0,1.0461,0.03036,-0.0266,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_9.jpg
10.0,1.0976,0.03296,-0.0201,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_10.jpg
11.0,1.1315,0.03689,-0.0133,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_11.jpg
12.0,1.1403,0.04331,-0.0067,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_12.jpg
13.0,1.1398,0.05178,-0.0021,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_13.jpg
14.0,1.1279,0.06283,0.0003,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_14.jpg
15.0,1.1048,0.0765,0.0007,NACA 3423,103000,0.0,NACA3423_sdf_103000_0.0_15.jpg
-1.0,0.1698,0.02038,-0.0615,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_-1.jpg
0.0,0.2645,0.02032,-0.0579,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_0.jpg
1.0,0.3616,0.02053,-0.0545,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_1.jpg
2.0,0.4605,0.021,-0.0513,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_2.jpg
3.0,0.5502,0.0219,-0.0465,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_3.jpg
4.0,0.6553,0.02316,-0.045,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_4.jpg
5.0,0.7916,0.02471,-0.0503,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_5.jpg
6.0,0.9506,0.02621,-0.0615,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_6.jpg
7.0,0.9715,0.02728,-0.0478,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_7.jpg
8.0,0.9745,0.02929,-0.0316,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_8.jpg
9.0,1.0173,0.03168,-0.0232,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_9.jpg
10.0,1.0735,0.03408,-0.0175,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_10.jpg
11.0,1.0758,0.03995,-0.0088,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_11.jpg
12.0,1.0748,0.04775,-0.0028,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_12.jpg
13.0,1.061,0.05832,0.0009,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_13.jpg
14.0,1.026,0.07283,0.0022,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_14.jpg
15.0,0.9826,0.09015,0.001,NACA 3424,103000,0.0,NACA3424_sdf_103000_0.0_15.jpg
-1.0,0.2188,0.01593,-0.0862,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_-1.jpg
0.0,0.324,0.0151,-0.0828,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_0.jpg
1.0,0.4781,0.0145,-0.0894,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_1.jpg
2.0,0.5835,0.01469,-0.0876,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_2.jpg
3.0,0.6905,0.01502,-0.0859,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_3.jpg
4.0,0.7923,0.01564,-0.0833,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_4.jpg
5.0,0.8904,0.01649,-0.08,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_5.jpg
6.0,0.9791,0.01772,-0.0753,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_6.jpg
7.0,1.0565,0.01951,-0.0691,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_7.jpg
8.0,1.1179,0.02215,-0.0611,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_8.jpg
9.0,1.1611,0.02572,-0.0513,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_9.jpg
10.0,1.1962,0.0304,-0.0423,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_10.jpg
11.0,1.226,0.03606,-0.0346,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_11.jpg
12.0,1.2463,0.04319,-0.0283,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_12.jpg
13.0,1.2666,0.05112,-0.0237,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_13.jpg
14.0,1.2807,0.06044,-0.0205,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_14.jpg
15.0,1.2857,0.07141,-0.0191,NACA 3513,103000,0.0,NACA3513_sdf_103000_0.0_15.jpg
-1.0,0.2131,0.01644,-0.0846,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_-1.jpg
0.0,0.3267,0.01556,-0.083,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_0.jpg
1.0,0.4647,0.01502,-0.0857,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_1.jpg
2.0,0.5892,0.01504,-0.0879,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_2.jpg
3.0,0.6907,0.01545,-0.0853,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_3.jpg
4.0,0.7922,0.01606,-0.0827,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_4.jpg
5.0,0.8869,0.01696,-0.0791,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_5.jpg
6.0,0.9764,0.01813,-0.0746,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_6.jpg
7.0,1.0548,0.01974,-0.0685,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_7.jpg
8.0,1.1193,0.02195,-0.0608,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_8.jpg
9.0,1.1633,0.02504,-0.0508,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_9.jpg
10.0,1.199,0.02932,-0.0417,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_10.jpg
11.0,1.2283,0.03476,-0.0339,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_11.jpg
12.0,1.2513,0.04142,-0.0276,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_12.jpg
13.0,1.2659,0.04959,-0.023,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_13.jpg
14.0,1.2764,0.059,-0.0199,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_14.jpg
15.0,1.2814,0.06984,-0.0185,NACA 3514,103000,0.0,NACA3514_sdf_103000_0.0_15.jpg
-1.0,0.2145,0.01676,-0.0841,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_-1.jpg
0.0,0.3295,0.01596,-0.083,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_0.jpg
1.0,0.4358,0.01561,-0.0795,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_1.jpg
2.0,0.5945,0.01554,-0.0882,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_2.jpg
3.0,0.6904,0.01597,-0.0849,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_3.jpg
4.0,0.7905,0.01655,-0.0821,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_4.jpg
5.0,0.8837,0.01744,-0.0782,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_5.jpg
6.0,0.9717,0.01859,-0.0736,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_6.jpg
7.0,1.0495,0.02008,-0.0676,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_7.jpg
8.0,1.1141,0.02207,-0.0597,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_8.jpg
9.0,1.1621,0.02475,-0.0502,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_9.jpg
10.0,1.1999,0.02858,-0.0411,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_10.jpg
11.0,1.2292,0.03369,-0.0331,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_11.jpg
12.0,1.25,0.04025,-0.0267,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_12.jpg
13.0,1.2614,0.04845,-0.0218,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_13.jpg
14.0,1.2666,0.05825,-0.019,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_14.jpg
15.0,1.2728,0.06895,-0.0179,NACA 3515,103000,0.0,NACA3515_sdf_103000_0.0_15.jpg
0.0,0.3214,0.01659,-0.0812,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_0.jpg
1.0,0.4328,0.01604,-0.0788,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_1.jpg
2.0,0.5792,0.01612,-0.0841,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_2.jpg
3.0,0.6967,0.01642,-0.0854,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_3.jpg
4.0,0.7869,0.01711,-0.0811,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_4.jpg
5.0,0.8804,0.01795,-0.0773,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_5.jpg
6.0,0.9664,0.01907,-0.0724,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_6.jpg
7.0,1.0439,0.02051,-0.0663,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_7.jpg
8.0,1.1085,0.02234,-0.0585,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_8.jpg
9.0,1.1582,0.02484,-0.0492,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_9.jpg
10.0,1.1989,0.02834,-0.0403,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_10.jpg
11.0,1.2301,0.03308,-0.0323,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_11.jpg
12.0,1.2545,0.03913,-0.0259,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_12.jpg
13.0,1.2651,0.04711,-0.0207,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_13.jpg
14.0,1.2726,0.05644,-0.0175,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_14.jpg
15.0,1.2756,0.06724,-0.0162,NACA 3516,103000,0.0,NACA3516_sdf_103000_0.0_15.jpg
-1.0,0.2138,0.01752,-0.0826,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_-1.jpg
0.0,0.3182,0.0171,-0.0801,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_0.jpg
1.0,0.423,0.01676,-0.0771,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_1.jpg
2.0,0.5472,0.01666,-0.0772,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_2.jpg
3.0,0.7054,0.01704,-0.0865,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_3.jpg
4.0,0.788,0.01764,-0.0809,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_4.jpg
5.0,0.8738,0.01852,-0.076,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_5.jpg
6.0,0.9592,0.01959,-0.071,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_6.jpg
7.0,1.0333,0.02099,-0.0644,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_7.jpg
8.0,1.0959,0.02273,-0.0563,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_8.jpg
9.0,1.1487,0.02509,-0.0476,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_9.jpg
10.0,1.1923,0.02833,-0.0391,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_10.jpg
11.0,1.2259,0.03273,-0.0313,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_11.jpg
12.0,1.2489,0.03859,-0.0245,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_12.jpg
13.0,1.2636,0.046,-0.0193,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_13.jpg
14.0,1.2694,0.05522,-0.0159,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_14.jpg
15.0,1.2716,0.06592,-0.0145,NACA 3517,103000,0.0,NACA3517_sdf_103000_0.0_15.jpg
-1.0,0.2002,0.01816,-0.0796,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_-1.jpg
0.0,0.3128,0.01761,-0.0786,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_0.jpg
1.0,0.4249,0.0172,-0.0771,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_1.jpg
2.0,0.5275,0.01724,-0.0734,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_2.jpg
3.0,0.6802,0.01768,-0.0806,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_3.jpg
4.0,0.7949,0.01822,-0.0818,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_4.jpg
5.0,0.8686,0.01911,-0.0748,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_5.jpg
6.0,0.9519,0.02014,-0.0695,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_6.jpg
7.0,1.0212,0.02154,-0.0623,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_7.jpg
8.0,1.0837,0.02322,-0.0542,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_8.jpg
9.0,1.1367,0.02553,-0.0457,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_9.jpg
10.0,1.1824,0.02863,-0.0376,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_10.jpg
11.0,1.2187,0.03277,-0.03,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_11.jpg
12.0,1.2439,0.03829,-0.0233,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_12.jpg
13.0,1.2618,0.04524,-0.0181,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_13.jpg
14.0,1.2694,0.05409,-0.0145,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_14.jpg
15.0,1.2719,0.06442,-0.0127,NACA 3518,103000,0.0,NACA3518_sdf_103000_0.0_15.jpg
-1.0,0.1944,0.01867,-0.0779,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_-1.jpg
0.0,0.3045,0.01822,-0.0767,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_0.jpg
1.0,0.4125,0.01793,-0.0747,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_1.jpg
2.0,0.5171,0.01785,-0.0716,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_2.jpg
3.0,0.6483,0.01819,-0.0737,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_3.jpg
4.0,0.8012,0.01895,-0.0825,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_4.jpg
5.0,0.8653,0.01975,-0.074,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_5.jpg
6.0,0.9385,0.0208,-0.0671,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_6.jpg
7.0,1.0109,0.02209,-0.0603,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_7.jpg
8.0,1.07,0.02383,-0.0519,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_8.jpg
9.0,1.124,0.02614,-0.0438,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_9.jpg
10.0,1.172,0.02912,-0.0361,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_10.jpg
11.0,1.2109,0.03309,-0.0289,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_11.jpg
12.0,1.2393,0.03834,-0.0224,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_12.jpg
13.0,1.2578,0.04503,-0.017,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_13.jpg
14.0,1.2685,0.05334,-0.0132,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_14.jpg
15.0,1.2727,0.06326,-0.0111,NACA 3519,103000,0.0,NACA3519_sdf_103000_0.0_15.jpg
-1.0,0.1906,0.01914,-0.0766,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_-1.jpg
0.0,0.3006,0.01869,-0.0754,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_0.jpg
1.0,0.4098,0.01842,-0.0738,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_1.jpg
2.0,0.5138,0.01841,-0.0711,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_2.jpg
3.0,0.6151,0.01884,-0.0675,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_3.jpg
4.0,0.7655,0.01965,-0.0749,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_4.jpg
5.0,0.8699,0.02039,-0.0746,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_5.jpg
6.0,0.9309,0.02141,-0.0657,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_6.jpg
7.0,0.9879,0.02278,-0.0564,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_7.jpg
8.0,1.0479,0.02451,-0.0485,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_8.jpg
9.0,1.1076,0.02667,-0.0414,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_9.jpg
10.0,1.1525,0.0298,-0.0336,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_10.jpg
11.0,1.1917,0.03371,-0.0266,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_11.jpg
12.0,1.2243,0.03856,-0.0204,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_12.jpg
13.0,1.2435,0.04515,-0.0152,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_13.jpg
14.0,1.2557,0.05327,-0.0114,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_14.jpg
15.0,1.2593,0.06312,-0.0093,NACA 3520,103000,0.0,NACA3520_sdf_103000_0.0_15.jpg
-1.0,0.1886,0.01963,-0.0757,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_-1.jpg
0.0,0.2985,0.0192,-0.0745,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_0.jpg
1.0,0.404,0.01903,-0.0725,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_1.jpg
2.0,0.5052,0.01908,-0.0695,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_2.jpg
3.0,0.6021,0.01939,-0.0653,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_3.jpg
4.0,0.7264,0.02021,-0.0669,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_4.jpg
5.0,0.8689,0.02128,-0.0743,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_5.jpg
6.0,0.9152,0.0222,-0.0629,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_6.jpg
7.0,0.9698,0.02354,-0.0535,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_7.jpg
8.0,1.0286,0.02536,-0.0457,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_8.jpg
9.0,1.0842,0.02772,-0.0384,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_9.jpg
10.0,1.1335,0.03074,-0.0315,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_10.jpg
11.0,1.1748,0.03462,-0.0249,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_11.jpg
12.0,1.2068,0.03959,-0.0189,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_12.jpg
13.0,1.2299,0.04584,-0.0138,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_13.jpg
14.0,1.2447,0.05364,-0.0101,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_14.jpg
15.0,1.2504,0.0632,-0.0079,NACA 3521,103000,0.0,NACA3521_sdf_103000_0.0_15.jpg
-1.0,0.1739,0.02029,-0.0725,NACA 3522,103000,0.0,NACA3522_sdf_103000_0.0_-1.jpg
0.0,0.2816,0.01996,-0.0711,NACA 3522,103000,0.0,NACA3522_sdf_103000_0.0_0.jpg
1.0,0.387,0.01979,-0.0692,NACA 3522,103000,0.0,NACA3522_sdf_103000_0.0_1.jpg
2.0,0.4889,0.01983,-0.0665,NACA 3522,103000,0.0,NACA3522_sdf_103000_0.0_2.jpg
