alpha,cl,cd,cm,name,re,ma,img
-5.0,-0.2079,0.029710000000000004,-0.096,mh120,500000,0.0,mh120_sdf_500000_0.0_-5.jpg
-4.0,-0.0761,0.01744,-0.107,mh120,500000,0.0,mh120_sdf_500000_0.0_-4.jpg
-2.0,0.185,0.00913,-0.1113,mh120,500000,0.0,mh120_sdf_500000_0.0_-2.jpg
-1.0,0.3141,0.0070799999999999995,-0.117,mh120,500000,0.0,mh120_sdf_500000_0.0_-1.jpg
0.0,0.4344,0.006670000000000001,-0.119,mh120,500000,0.0,mh120_sdf_500000_0.0_0.jpg
1.0,0.55,0.006409999999999999,-0.1197,mh120,500000,0.0,mh120_sdf_500000_0.0_1.jpg
2.0,0.6502,0.00611,-0.1153,mh120,500000,0.0,mh120_sdf_500000_0.0_2.jpg
4.0,0.7787,0.01525,-0.0946,mh120,500000,0.0,mh120_sdf_500000_0.0_4.jpg
7.0,1.0303,0.04533,-0.0758,mh120,500000,0.0,mh120_sdf_500000_0.0_7.jpg
8.0,1.0491,0.06018,-0.0658,mh120,500000,0.0,mh120_sdf_500000_0.0_8.jpg
9.0,1.0045,0.07597999999999999,-0.0547,mh120,500000,0.0,mh120_sdf_500000_0.0_9.jpg
10.0,0.9339,0.09811,-0.0628,mh120,500000,0.0,mh120_sdf_500000_0.0_10.jpg
11.0,0.906,0.12924000000000002,-0.0834,mh120,500000,0.0,mh120_sdf_500000_0.0_11.jpg
12.0,0.9062,0.14966,-0.094,mh120,500000,0.0,mh120_sdf_500000_0.0_12.jpg
13.0,0.9142,0.16834000000000002,-0.1038,mh120,500000,0.0,mh120_sdf_500000_0.0_13.jpg
14.0,0.9291,0.18663,-0.1126,mh120,500000,0.0,mh120_sdf_500000_0.0_14.jpg
-10.0,-0.4093,0.11260999999999999,-0.0357,mh121,500000,0.0,mh121_sdf_500000_0.0_-10.jpg
-9.0,-0.4232,0.10178,-0.033,mh121,500000,0.0,mh121_sdf_500000_0.0_-9.jpg
-8.0,-0.4002,0.07696,-0.0551,mh121,500000,0.0,mh121_sdf_500000_0.0_-8.jpg
-7.0,-0.3393,0.04848,-0.0955,mh121,500000,0.0,mh121_sdf_500000_0.0_-7.jpg
-5.0,-0.13,0.01996,-0.1153,mh121,500000,0.0,mh121_sdf_500000_0.0_-5.jpg
-4.0,0.002,0.01123,-0.1185,mh121,500000,0.0,mh121_sdf_500000_0.0_-4.jpg
-3.0,0.1182,0.007509999999999999,-0.1216,mh121,500000,0.0,mh121_sdf_500000_0.0_-3.jpg
-2.0,0.2359,0.00728,-0.1232,mh121,500000,0.0,mh121_sdf_500000_0.0_-2.jpg
-1.0,0.3556,0.00725,-0.1253,mh121,500000,0.0,mh121_sdf_500000_0.0_-1.jpg
0.0,0.4634,0.0072,-0.1249,mh121,500000,0.0,mh121_sdf_500000_0.0_0.jpg
1.0,0.5786,0.00707,-0.1255,mh121,500000,0.0,mh121_sdf_500000_0.0_1.jpg
2.0,0.6843,0.00659,-0.1233,mh121,500000,0.0,mh121_sdf_500000_0.0_2.jpg
3.0,0.7836,0.0061600000000000005,-0.1194,mh121,500000,0.0,mh121_sdf_500000_0.0_3.jpg
4.0,0.8392,0.00927,-0.1081,mh121,500000,0.0,mh121_sdf_500000_0.0_4.jpg
5.0,0.9041,0.013819999999999999,-0.1001,mh121,500000,0.0,mh121_sdf_500000_0.0_5.jpg
6.0,0.9845,0.01829,-0.0935,mh121,500000,0.0,mh121_sdf_500000_0.0_6.jpg
7.0,1.0741,0.02936,-0.0883,mh121,500000,0.0,mh121_sdf_500000_0.0_7.jpg
12.0,0.8965,0.14564000000000002,-0.0855,mh121,500000,0.0,mh121_sdf_500000_0.0_12.jpg
13.0,0.9086,0.16595,-0.0963,mh121,500000,0.0,mh121_sdf_500000_0.0_13.jpg
14.0,0.9265,0.18409,-0.1068,mh121,500000,0.0,mh121_sdf_500000_0.0_14.jpg
15.0,0.9435,0.20289000000000001,-0.1162,mh121,500000,0.0,mh121_sdf_500000_0.0_15.jpg
16.0,0.9631,0.22195,-0.1249,mh121,500000,0.0,mh121_sdf_500000_0.0_16.jpg
17.0,0.9836,0.24115999999999999,-0.1329,mh121,500000,0.0,mh121_sdf_500000_0.0_17.jpg
18.0,1.0038,0.26081,-0.1397,mh121,500000,0.0,mh121_sdf_500000_0.0_18.jpg
19.0,1.0116,0.28907,-0.1475,mh121,500000,0.0,mh121_sdf_500000_0.0_19.jpg
20.0,1.0226,0.31174,-0.1547,mh121,500000,0.0,mh121_sdf_500000_0.0_20.jpg
-10.0,-0.3947,0.11256,-0.0369,mh122,500000,0.0,mh122_sdf_500000_0.0_-10.jpg
-9.0,-0.3512,0.09551,-0.0523,mh122,500000,0.0,mh122_sdf_500000_0.0_-9.jpg
-8.0,-0.3032,0.07708999999999999,-0.0722,mh122,500000,0.0,mh122_sdf_500000_0.0_-8.jpg
-7.0,-0.2258,0.053989999999999996,-0.109,mh122,500000,0.0,mh122_sdf_500000_0.0_-7.jpg
-6.0,-0.1429,0.03665,-0.1257,mh122,500000,0.0,mh122_sdf_500000_0.0_-6.jpg
-5.0,-0.031,0.01549,-0.1348,mh122,500000,0.0,mh122_sdf_500000_0.0_-5.jpg
-4.0,0.0714,0.01094,-0.133,mh122,500000,0.0,mh122_sdf_500000_0.0_-4.jpg
-3.0,0.1927,0.007679999999999999,-0.137,mh122,500000,0.0,mh122_sdf_500000_0.0_-3.jpg
-2.0,0.3017,0.00771,-0.1369,mh122,500000,0.0,mh122_sdf_500000_0.0_-2.jpg
-1.0,0.4136,0.00762,-0.1373,mh122,500000,0.0,mh122_sdf_500000_0.0_-1.jpg
0.0,0.5312,0.0077,-0.1388,mh122,500000,0.0,mh122_sdf_500000_0.0_0.jpg
1.0,0.6373,0.00742,-0.1375,mh122,500000,0.0,mh122_sdf_500000_0.0_1.jpg
3.0,0.8475,0.006529999999999999,-0.1329,mh122,500000,0.0,mh122_sdf_500000_0.0_3.jpg
4.0,0.9401,0.007109999999999999,-0.1283,mh122,500000,0.0,mh122_sdf_500000_0.0_4.jpg
5.0,0.9798,0.01135,-0.1151,mh122,500000,0.0,mh122_sdf_500000_0.0_5.jpg
6.0,1.0536,0.01432,-0.1089,mh122,500000,0.0,mh122_sdf_500000_0.0_6.jpg
7.0,1.1289,0.01706,-0.1027,mh122,500000,0.0,mh122_sdf_500000_0.0_7.jpg
8.0,1.1884,0.02394,-0.0933,mh122,500000,0.0,mh122_sdf_500000_0.0_8.jpg
9.0,1.2621,0.03375,-0.0875,mh122,500000,0.0,mh122_sdf_500000_0.0_9.jpg
10.0,1.2569,0.0467,-0.0714,mh122,500000,0.0,mh122_sdf_500000_0.0_10.jpg
11.0,1.1846,0.06287999999999999,-0.056,mh122,500000,0.0,mh122_sdf_500000_0.0_11.jpg
12.0,1.0957,0.08532000000000001,-0.0569,mh122,500000,0.0,mh122_sdf_500000_0.0_12.jpg
13.0,1.0079,0.13313,-0.0866,mh122,500000,0.0,mh122_sdf_500000_0.0_13.jpg
15.0,0.9781,0.19321,-0.1163,mh122,500000,0.0,mh122_sdf_500000_0.0_15.jpg
16.0,0.9922,0.21378000000000003,-0.126,mh122,500000,0.0,mh122_sdf_500000_0.0_16.jpg
17.0,1.0108,0.23299,-0.1339,mh122,500000,0.0,mh122_sdf_500000_0.0_17.jpg
18.0,1.0153,0.26132,-0.1431,mh122,500000,0.0,mh122_sdf_500000_0.0_18.jpg
19.0,1.0299,0.28509,-0.151,mh122,500000,0.0,mh122_sdf_500000_0.0_19.jpg
20.0,1.0393,0.30919,-0.1582,mh122,500000,0.0,mh122_sdf_500000_0.0_20.jpg
-10.0,-0.1229,0.02535,-0.1741,mh126,500000,0.0,mh126_sdf_500000_0.0_-10.jpg
-9.0,-0.0773,0.022609999999999998,-0.1672,mh126,500000,0.0,mh126_sdf_500000_0.0_-9.jpg
-8.0,-0.0128,0.02078,-0.162,mh126,500000,0.0,mh126_sdf_500000_0.0_-8.jpg
-7.0,0.0623,0.01872,-0.1574,mh126,500000,0.0,mh126_sdf_500000_0.0_-7.jpg
-6.0,0.1405,0.017269999999999997,-0.1527,mh126,500000,0.0,mh126_sdf_500000_0.0_-6.jpg
-5.0,0.2289,0.016040000000000002,-0.1494,mh126,500000,0.0,mh126_sdf_500000_0.0_-5.jpg
-4.0,0.3185,0.01462,-0.1465,mh126,500000,0.0,mh126_sdf_500000_0.0_-4.jpg
-3.0,0.4055,0.01493,-0.1437,mh126,500000,0.0,mh126_sdf_500000_0.0_-3.jpg
-2.0,0.4607,0.01485,-0.1349,mh126,500000,0.0,mh126_sdf_500000_0.0_-2.jpg
-1.0,0.5233,0.01526,-0.1282,mh126,500000,0.0,mh126_sdf_500000_0.0_-1.jpg
0.0,0.6103,0.015369999999999998,-0.1256,mh126,500000,0.0,mh126_sdf_500000_0.0_0.jpg
1.0,0.7098,0.015340000000000001,-0.1246,mh126,500000,0.0,mh126_sdf_500000_0.0_1.jpg
2.0,0.7405,0.018,-0.1142,mh126,500000,0.0,mh126_sdf_500000_0.0_2.jpg
3.0,0.7652,0.02102,-0.1034,mh126,500000,0.0,mh126_sdf_500000_0.0_3.jpg
5.0,1.0058,0.02153,-0.1107,mh126,500000,0.0,mh126_sdf_500000_0.0_5.jpg
6.0,0.9854,0.02865,-0.0985,mh126,500000,0.0,mh126_sdf_500000_0.0_6.jpg
7.0,1.0797,0.029560000000000003,-0.0988,mh126,500000,0.0,mh126_sdf_500000_0.0_7.jpg
8.0,1.18,0.030189999999999998,-0.0997,mh126,500000,0.0,mh126_sdf_500000_0.0_8.jpg
9.0,1.1798,0.03801,-0.0917,mh126,500000,0.0,mh126_sdf_500000_0.0_9.jpg
10.0,1.2828,0.03829,-0.0932,mh126,500000,0.0,mh126_sdf_500000_0.0_10.jpg
11.0,1.2845,0.04673,-0.0867,mh126,500000,0.0,mh126_sdf_500000_0.0_11.jpg
12.0,1.3631,0.04882,-0.0866,mh126,500000,0.0,mh126_sdf_500000_0.0_12.jpg
13.0,1.3969,0.05462,-0.0836,mh126,500000,0.0,mh126_sdf_500000_0.0_13.jpg
14.0,1.44,0.05976,-0.0816,mh126,500000,0.0,mh126_sdf_500000_0.0_14.jpg
15.0,1.4622,0.0675,-0.0792,mh126,500000,0.0,mh126_sdf_500000_0.0_15.jpg
16.0,1.5122,0.07241,-0.0785,mh126,500000,0.0,mh126_sdf_500000_0.0_16.jpg
17.0,1.5105,0.08294,-0.0763,mh126,500000,0.0,mh126_sdf_500000_0.0_17.jpg
18.0,1.5548,0.08821,-0.0763,mh126,500000,0.0,mh126_sdf_500000_0.0_18.jpg
19.0,1.547,0.09899,-0.0755,mh126,500000,0.0,mh126_sdf_500000_0.0_19.jpg
20.0,1.5843,0.10440999999999999,-0.0764,mh126,500000,0.0,mh126_sdf_500000_0.0_20.jpg
-10.0,-0.4248,0.10887999999999999,-0.0095,mh18,500000,0.0,mh18_sdf_500000_0.0_-10.jpg
-9.0,-0.4174,0.09262000000000001,-0.0169,mh18,500000,0.0,mh18_sdf_500000_0.0_-9.jpg
-6.0,-0.4385,0.02731,-0.0322,mh18,500000,0.0,mh18_sdf_500000_0.0_-6.jpg
-5.0,-0.3555,0.01687,-0.0266,mh18,500000,0.0,mh18_sdf_500000_0.0_-5.jpg
-4.0,-0.2561,0.01234,-0.0232,mh18,500000,0.0,mh18_sdf_500000_0.0_-4.jpg
-3.0,-0.1557,0.01006,-0.0209,mh18,500000,0.0,mh18_sdf_500000_0.0_-3.jpg
-1.0,0.0941,0.00689,-0.027,mh18,500000,0.0,mh18_sdf_500000_0.0_-1.jpg
0.0,0.2495,0.00743,-0.0357,mh18,500000,0.0,mh18_sdf_500000_0.0_0.jpg
1.0,0.4074,0.00747,-0.0463,mh18,500000,0.0,mh18_sdf_500000_0.0_1.jpg
2.0,0.5114,0.007370000000000001,-0.0453,mh18,500000,0.0,mh18_sdf_500000_0.0_2.jpg
3.0,0.6159,0.00755,-0.0443,mh18,500000,0.0,mh18_sdf_500000_0.0_3.jpg
4.0,0.7217,0.00744,-0.0434,mh18,500000,0.0,mh18_sdf_500000_0.0_4.jpg
5.0,0.8263,0.007659999999999999,-0.0424,mh18,500000,0.0,mh18_sdf_500000_0.0_5.jpg
6.0,0.9249,0.0087,-0.0408,mh18,500000,0.0,mh18_sdf_500000_0.0_6.jpg
7.0,1.0121,0.0107,-0.0381,mh18,500000,0.0,mh18_sdf_500000_0.0_7.jpg
8.0,1.0721,0.014130000000000002,-0.0316,mh18,500000,0.0,mh18_sdf_500000_0.0_8.jpg
9.0,1.0942,0.01842,-0.0189,mh18,500000,0.0,mh18_sdf_500000_0.0_9.jpg
10.0,1.0947,0.02349,-0.0052,mh18,500000,0.0,mh18_sdf_500000_0.0_10.jpg
11.0,1.103,0.03034,0.0035,mh18,500000,0.0,mh18_sdf_500000_0.0_11.jpg
12.0,1.1128,0.03873,0.0106,mh18,500000,0.0,mh18_sdf_500000_0.0_12.jpg
13.0,1.1175,0.048310000000000006,0.0151,mh18,500000,0.0,mh18_sdf_500000_0.0_13.jpg
14.0,1.0909,0.06283,0.0163,mh18,500000,0.0,mh18_sdf_500000_0.0_14.jpg
15.0,1.0343,0.08396,0.0105,mh18,500000,0.0,mh18_sdf_500000_0.0_15.jpg
16.0,0.9628,0.11405,-0.005,mh18,500000,0.0,mh18_sdf_500000_0.0_16.jpg
17.0,0.8657,0.15955,-0.0299,mh18,500000,0.0,mh18_sdf_500000_0.0_17.jpg
18.0,0.8328,0.19488,-0.0441,mh18,500000,0.0,mh18_sdf_500000_0.0_18.jpg
19.0,0.8338,0.22027,-0.0535,mh18,500000,0.0,mh18_sdf_500000_0.0_19.jpg
-10.0,-0.4401,0.07832,-0.0575,mh200,500000,0.0,mh200_sdf_500000_0.0_-10.jpg
-7.0,-0.3775,0.02214,-0.0848,mh200,500000,0.0,mh200_sdf_500000_0.0_-7.jpg
-5.0,-0.2002,0.01174,-0.078,mh200,500000,0.0,mh200_sdf_500000_0.0_-5.jpg
-4.0,-0.1067,0.00881,-0.0769,mh200,500000,0.0,mh200_sdf_500000_0.0_-4.jpg
-3.0,-0.0064,0.00744,-0.0756,mh200,500000,0.0,mh200_sdf_500000_0.0_-3.jpg
-2.0,0.1053,0.00771,-0.0752,mh200,500000,0.0,mh200_sdf_500000_0.0_-2.jpg
-1.0,0.2178,0.00817,-0.0754,mh200,500000,0.0,mh200_sdf_500000_0.0_-1.jpg
0.0,0.3272,0.00831,-0.0746,mh200,500000,0.0,mh200_sdf_500000_0.0_0.jpg
1.0,0.4392,0.00821,-0.0746,mh200,500000,0.0,mh200_sdf_500000_0.0_1.jpg
2.0,0.5487,0.00825,-0.0742,mh200,500000,0.0,mh200_sdf_500000_0.0_2.jpg
3.0,0.6599,0.0083,-0.0741,mh200,500000,0.0,mh200_sdf_500000_0.0_3.jpg
4.0,0.7673,0.00813,-0.0735,mh200,500000,0.0,mh200_sdf_500000_0.0_4.jpg
5.0,0.8583,0.00883,-0.0696,mh200,500000,0.0,mh200_sdf_500000_0.0_5.jpg
6.0,0.9343,0.010709999999999999,-0.0639,mh200,500000,0.0,mh200_sdf_500000_0.0_6.jpg
7.0,1.0079,0.0126,-0.0583,mh200,500000,0.0,mh200_sdf_500000_0.0_7.jpg
8.0,1.0737,0.01454,-0.0514,mh200,500000,0.0,mh200_sdf_500000_0.0_8.jpg
9.0,1.1301,0.016909999999999998,-0.0437,mh200,500000,0.0,mh200_sdf_500000_0.0_9.jpg
10.0,1.1933,0.02019,-0.039,mh200,500000,0.0,mh200_sdf_500000_0.0_10.jpg
11.0,1.2345,0.02485,-0.0321,mh200,500000,0.0,mh200_sdf_500000_0.0_11.jpg
12.0,1.2793,0.029480000000000003,-0.0273,mh200,500000,0.0,mh200_sdf_500000_0.0_12.jpg
13.0,1.2925,0.037219999999999996,-0.0213,mh200,500000,0.0,mh200_sdf_500000_0.0_13.jpg
14.0,1.3128,0.04515,-0.0183,mh200,500000,0.0,mh200_sdf_500000_0.0_14.jpg
15.0,1.3063,0.05725,-0.0173,mh200,500000,0.0,mh200_sdf_500000_0.0_15.jpg
16.0,1.2651,0.07625,-0.0215,mh200,500000,0.0,mh200_sdf_500000_0.0_16.jpg
17.0,1.2056,0.10282999999999999,-0.0339,mh200,500000,0.0,mh200_sdf_500000_0.0_17.jpg
18.0,1.1383,0.13439,-0.053,mh200,500000,0.0,mh200_sdf_500000_0.0_18.jpg
20.0,0.9302,0.25714000000000004,-0.1087,mh200,500000,0.0,mh200_sdf_500000_0.0_20.jpg
-10.0,-0.3815,0.09694,-0.0445,mh201,500000,0.0,mh201_sdf_500000_0.0_-10.jpg
-9.0,-0.3823,0.069,-0.0688,mh201,500000,0.0,mh201_sdf_500000_0.0_-9.jpg
-8.0,-0.4188,0.03603,-0.0958,mh201,500000,0.0,mh201_sdf_500000_0.0_-8.jpg
-7.0,-0.333,0.01999,-0.0991,mh201,500000,0.0,mh201_sdf_500000_0.0_-7.jpg
-6.0,-0.2128,0.01429,-0.1021,mh201,500000,0.0,mh201_sdf_500000_0.0_-6.jpg
-5.0,-0.0982,0.01125,-0.1035,mh201,500000,0.0,mh201_sdf_500000_0.0_-5.jpg
-4.0,0.0108,0.00847,-0.1052,mh201,500000,0.0,mh201_sdf_500000_0.0_-4.jpg
-3.0,0.1175,0.00703,-0.1053,mh201,500000,0.0,mh201_sdf_500000_0.0_-3.jpg
-2.0,0.2303,0.007359999999999999,-0.1048,mh201,500000,0.0,mh201_sdf_500000_0.0_-2.jpg
-1.0,0.3424,0.007790000000000001,-0.1042,mh201,500000,0.0,mh201_sdf_500000_0.0_-1.jpg
0.0,0.4496,0.00792,-0.1027,mh201,500000,0.0,mh201_sdf_500000_0.0_0.jpg
1.0,0.5601,0.00824,-0.102,mh201,500000,0.0,mh201_sdf_500000_0.0_1.jpg
2.0,0.6687,0.008190000000000001,-0.1014,mh201,500000,0.0,mh201_sdf_500000_0.0_2.jpg
3.0,0.7717,0.00838,-0.0994,mh201,500000,0.0,mh201_sdf_500000_0.0_3.jpg
4.0,0.8689,0.009040000000000001,-0.0967,mh201,500000,0.0,mh201_sdf_500000_0.0_4.jpg
5.0,0.9591,0.01028,-0.0931,mh201,500000,0.0,mh201_sdf_500000_0.0_5.jpg
6.0,1.0436,0.011609999999999999,-0.0889,mh201,500000,0.0,mh201_sdf_500000_0.0_6.jpg
7.0,1.1264,0.01318,-0.0845,mh201,500000,0.0,mh201_sdf_500000_0.0_7.jpg
8.0,1.2013,0.015019999999999999,-0.079,mh201,500000,0.0,mh201_sdf_500000_0.0_8.jpg
9.0,1.2699,0.01683,-0.0726,mh201,500000,0.0,mh201_sdf_500000_0.0_9.jpg
10.0,1.3275,0.01904,-0.0649,mh201,500000,0.0,mh201_sdf_500000_0.0_10.jpg
11.0,1.3868,0.02197,-0.0594,mh201,500000,0.0,mh201_sdf_500000_0.0_11.jpg
12.0,1.4301,0.026510000000000002,-0.0532,mh201,500000,0.0,mh201_sdf_500000_0.0_12.jpg
13.0,1.4687,0.03173,-0.048,mh201,500000,0.0,mh201_sdf_500000_0.0_13.jpg
14.0,1.4819,0.03963,-0.0427,mh201,500000,0.0,mh201_sdf_500000_0.0_14.jpg
15.0,1.5048,0.047689999999999996,-0.0406,mh201,500000,0.0,mh201_sdf_500000_0.0_15.jpg
16.0,1.4581,0.06515,-0.0406,mh201,500000,0.0,mh201_sdf_500000_0.0_16.jpg
17.0,1.4606,0.07901,-0.0449,mh201,500000,0.0,mh201_sdf_500000_0.0_17.jpg
18.0,1.4318,0.09913,-0.0535,mh201,500000,0.0,mh201_sdf_500000_0.0_18.jpg
19.0,1.3862,0.12318,-0.0665,mh201,500000,0.0,mh201_sdf_500000_0.0_19.jpg
20.0,1.3327,0.14887999999999998,-0.0834,mh201,500000,0.0,mh201_sdf_500000_0.0_20.jpg
-10.0,-0.538,0.11504,0.0171,mh20,500000,0.0,mh20_sdf_500000_0.0_-10.jpg
-9.0,-0.5219,0.09931,0.0079,mh20,500000,0.0,mh20_sdf_500000_0.0_-9.jpg
-8.0,-0.5051,0.08387,-0.0031,mh20,500000,0.0,mh20_sdf_500000_0.0_-8.jpg
-6.0,-0.4669,0.04603,-0.0215,mh20,500000,0.0,mh20_sdf_500000_0.0_-6.jpg
-5.0,-0.4233,0.02134,-0.0167,mh20,500000,0.0,mh20_sdf_500000_0.0_-5.jpg
-4.0,-0.3257,0.01318,-0.0119,mh20,500000,0.0,mh20_sdf_500000_0.0_-4.jpg
-3.0,-0.2235,0.0097,-0.0087,mh20,500000,0.0,mh20_sdf_500000_0.0_-3.jpg
-2.0,-0.1215,0.00812,-0.0075,mh20,500000,0.0,mh20_sdf_500000_0.0_-2.jpg
-1.0,0.0119,0.0061,-0.0115,mh20,500000,0.0,mh20_sdf_500000_0.0_-1.jpg
0.0,0.1842,0.00648,-0.0242,mh20,500000,0.0,mh20_sdf_500000_0.0_0.jpg
1.0,0.2927,0.00642,-0.0238,mh20,500000,0.0,mh20_sdf_500000_0.0_1.jpg
2.0,0.3979,0.00657,-0.0225,mh20,500000,0.0,mh20_sdf_500000_0.0_2.jpg
3.0,0.504,0.00658,-0.0213,mh20,500000,0.0,mh20_sdf_500000_0.0_3.jpg
4.0,0.6092,0.00687,-0.0201,mh20,500000,0.0,mh20_sdf_500000_0.0_4.jpg
5.0,0.7123,0.00771,-0.0188,mh20,500000,0.0,mh20_sdf_500000_0.0_5.jpg
6.0,0.809,0.009559999999999999,-0.0173,mh20,500000,0.0,mh20_sdf_500000_0.0_6.jpg
7.0,0.8867,0.013869999999999999,-0.0137,mh20,500000,0.0,mh20_sdf_500000_0.0_7.jpg
8.0,0.944,0.020059999999999998,-0.0055,mh20,500000,0.0,mh20_sdf_500000_0.0_8.jpg
9.0,1.0038,0.02653,0.0015,mh20,500000,0.0,mh20_sdf_500000_0.0_9.jpg
10.0,1.0316,0.03713,0.0101,mh20,500000,0.0,mh20_sdf_500000_0.0_10.jpg
11.0,0.9855,0.05036,0.0179,mh20,500000,0.0,mh20_sdf_500000_0.0_11.jpg
12.0,0.9191,0.06992999999999999,0.0117,mh20,500000,0.0,mh20_sdf_500000_0.0_12.jpg
13.0,0.8518,0.09894,-0.007,mh20,500000,0.0,mh20_sdf_500000_0.0_13.jpg
14.0,0.7892,0.14022,-0.0278,mh20,500000,0.0,mh20_sdf_500000_0.0_14.jpg
16.0,0.7965,0.18517999999999998,-0.0468,mh20,500000,0.0,mh20_sdf_500000_0.0_16.jpg
17.0,0.8155,0.2012,-0.054,mh20,500000,0.0,mh20_sdf_500000_0.0_17.jpg
18.0,0.831,0.21998,-0.0615,mh20,500000,0.0,mh20_sdf_500000_0.0_18.jpg
19.0,0.8431,0.24420999999999998,-0.0698,mh20,500000,0.0,mh20_sdf_500000_0.0_19.jpg
20.0,0.8629,0.26443,-0.0772,mh20,500000,0.0,mh20_sdf_500000_0.0_20.jpg
-10.0,-0.56,0.11922,0.0216,mh22,500000,0.0,mh22_sdf_500000_0.0_-10.jpg
-9.0,-0.5449,0.10414000000000001,0.0146,mh22,500000,0.0,mh22_sdf_500000_0.0_-9.jpg
-5.0,-0.39,0.03584,-0.0259,mh22,500000,0.0,mh22_sdf_500000_0.0_-5.jpg
-4.0,-0.2967,0.01383,-0.0251,mh22,500000,0.0,mh22_sdf_500000_0.0_-4.jpg
-3.0,-0.1906,0.00979,-0.0218,mh22,500000,0.0,mh22_sdf_500000_0.0_-3.jpg
-2.0,-0.0891,0.0076,-0.0196,mh22,500000,0.0,mh22_sdf_500000_0.0_-2.jpg
-1.0,0.0221,0.0054600000000000004,-0.019,mh22,500000,0.0,mh22_sdf_500000_0.0_-1.jpg
0.0,0.1721,0.00566,-0.0271,mh22,500000,0.0,mh22_sdf_500000_0.0_0.jpg
1.0,0.2772,0.0057799999999999995,-0.0256,mh22,500000,0.0,mh22_sdf_500000_0.0_1.jpg
2.0,0.3825,0.006,-0.0241,mh22,500000,0.0,mh22_sdf_500000_0.0_2.jpg
3.0,0.4873,0.0063100000000000005,-0.0224,mh22,500000,0.0,mh22_sdf_500000_0.0_3.jpg
4.0,0.59,0.00704,-0.0206,mh22,500000,0.0,mh22_sdf_500000_0.0_4.jpg
5.0,0.6895,0.008490000000000001,-0.0187,mh22,500000,0.0,mh22_sdf_500000_0.0_5.jpg
6.0,0.7733,0.01351,-0.015,mh22,500000,0.0,mh22_sdf_500000_0.0_6.jpg
7.0,0.8554,0.019719999999999998,-0.0098,mh22,500000,0.0,mh22_sdf_500000_0.0_7.jpg
8.0,0.9265,0.030789999999999998,-0.004,mh22,500000,0.0,mh22_sdf_500000_0.0_8.jpg
12.0,0.8028,0.12539,-0.036,mh22,500000,0.0,mh22_sdf_500000_0.0_12.jpg
13.0,0.7992,0.14761,-0.0462,mh22,500000,0.0,mh22_sdf_500000_0.0_13.jpg
14.0,0.8093,0.16609000000000002,-0.0545,mh22,500000,0.0,mh22_sdf_500000_0.0_14.jpg
15.0,0.8246,0.18234,-0.062,mh22,500000,0.0,mh22_sdf_500000_0.0_15.jpg
16.0,0.8329,0.20465999999999998,-0.0711,mh22,500000,0.0,mh22_sdf_500000_0.0_16.jpg
17.0,0.8555,0.22326999999999997,-0.0789,mh22,500000,0.0,mh22_sdf_500000_0.0_17.jpg
18.0,0.878,0.24238,-0.0867,mh22,500000,0.0,mh22_sdf_500000_0.0_18.jpg
19.0,0.8998,0.2619,-0.0945,mh22,500000,0.0,mh22_sdf_500000_0.0_19.jpg
20.0,0.9202,0.28153,-0.1022,mh22,500000,0.0,mh22_sdf_500000_0.0_20.jpg
-10.0,-0.4946,0.10496,-0.0167,mh23,500000,0.0,mh23_sdf_500000_0.0_-10.jpg
-9.0,-0.4895,0.08964,-0.024,mh23,500000,0.0,mh23_sdf_500000_0.0_-9.jpg
-8.0,-0.5146,0.07447999999999999,-0.0318,mh23,500000,0.0,mh23_sdf_500000_0.0_-8.jpg
-7.0,-0.5718,0.06324,-0.0233,mh23,500000,0.0,mh23_sdf_500000_0.0_-7.jpg
-6.0,-0.5149,0.04545,-0.0285,mh23,500000,0.0,mh23_sdf_500000_0.0_-6.jpg
-5.0,-0.4201,0.03467,-0.0289,mh23,500000,0.0,mh23_sdf_500000_0.0_-5.jpg
-4.0,-0.3277,0.01686,-0.026,mh23,500000,0.0,mh23_sdf_500000_0.0_-4.jpg
-3.0,-0.2179,0.01175,-0.024,mh23,500000,0.0,mh23_sdf_500000_0.0_-3.jpg
-2.0,-0.1049,0.007409999999999999,-0.0251,mh23,500000,0.0,mh23_sdf_500000_0.0_-2.jpg
-1.0,0.065,0.007370000000000001,-0.0355,mh23,500000,0.0,mh23_sdf_500000_0.0_-1.jpg
0.0,0.2397,0.00722,-0.048,mh23,500000,0.0,mh23_sdf_500000_0.0_0.jpg
1.0,0.3836,0.00648,-0.0545,mh23,500000,0.0,mh23_sdf_500000_0.0_1.jpg
2.0,0.4759,0.0059700000000000005,-0.0498,mh23,500000,0.0,mh23_sdf_500000_0.0_2.jpg
3.0,0.5599,0.00688,-0.0438,mh23,500000,0.0,mh23_sdf_500000_0.0_3.jpg
4.0,0.6447,0.00847,-0.0393,mh23,500000,0.0,mh23_sdf_500000_0.0_4.jpg
5.0,0.7261,0.01053,-0.0346,mh23,500000,0.0,mh23_sdf_500000_0.0_5.jpg
6.0,0.8035,0.013019999999999999,-0.0284,mh23,500000,0.0,mh23_sdf_500000_0.0_6.jpg
7.0,0.8722,0.01629,-0.0202,mh23,500000,0.0,mh23_sdf_500000_0.0_7.jpg
9.0,0.933,0.036180000000000004,0.0063,mh23,500000,0.0,mh23_sdf_500000_0.0_9.jpg
10.0,0.8976,0.047560000000000005,0.0219,mh23,500000,0.0,mh23_sdf_500000_0.0_10.jpg
